2689
3546
3836
3922
6692
5808
5826
6805
6296
6003
6161
5849
4567
3878
4573
5235
5115
5781
5724
5396
6411
6230
5973
4933
4449
4227
4052
4549
4807
4963
5115
6160
6118
5636
5396
5014
6416
6293
5693
5043
4991
5152
5198
4611
4266
4517
4778
4592
3749
4269
4585
4100
4587
7123
10355
8304
6307
7034
4669
9481
13263
7502
6005
5363
5277
4960
6222
5297
4916
4601
6022
4719
3876
3664
3479
3254
3280
3213
3624
3719
4250
3781
3869
4666
4493
4678
5381
5128
7272
7105
7862
10165
12868
12159
